SurveySeason,StationCode,Year,SampleDate,TowNumber,Salinity_ppt,Temperature_c,Turbidity_ntu,Secchi_cm,Volume_m3,Delta_Smelt,Longfin_Smelt
SKT,902,2012,2012-04-02T07:00:00Z,1,0.11,13.69999981,6,111,5824.859802,0,0
SKT,902,2012,2012-04-30T07:00:00Z,1,0.121,19.29999924,4,125,5621.300858,0,0
SKT,902,2013,2013-01-07T08:00:00Z,1,0.087,7.300000191,15,68,5618.301831,0,0
SKT,902,2013,2013-02-04T08:00:00Z,1,0.095,9.600000381,9,117,3051.134891,0,0
SKT,902,2013,2013-03-04T08:00:00Z,1,0.102,13.19999981,6,70,6096.271728,0,0
SKT,902,2013,2013-04-02T07:00:00Z,1,0.104,16.5,3,200,8588.08812,0,0
SKT,902,2013,2013-04-29T07:00:00Z,1,0.086,19.60000038,10,87,6348.564857,0,0
SKT,902,2014,2014-01-13T08:00:00Z,1,0.476,8.800000191,5,130,7096.447166,0,0
SKT,902,2014,2014-02-10T08:00:00Z,1,0.511,11.30000019,3,200,7311.627338,0,0
SKT,902,2014,2014-03-10T07:00:00Z,1,0.236,15.19999981,3,190,7202.16286,0,0
SKT,902,2014,2014-04-07T07:00:00Z,1,0.163,16.29999924,4,200,7562.046076,0,0
SKT,902,2014,2014-05-05T07:00:00Z,1,0.18,18.70000076,4,162,8375.532096,0,0
SKT,902,2015,2015-01-12T08:00:00Z,1,0.147,9.5,16,43,4905.28321,0,0
SKT,902,2015,2015-02-09T08:00:00Z,1,0.229,13.19999981,8,54,5184.942459,1,0
SKT,902,2015,2015-03-10T07:00:00Z,1,0.165,15.39999962,8,116,3588.710445,0,0
SKT,902,2015,2015-04-06T07:00:00Z,1,0.219,15.5,6,98,7373.857145,0,0
SKT,902,2015,2015-05-04T07:00:00Z,1,0.371,19.60000038,12,65,5128.335828,0,0
SKT,902,2016,2016-01-11T08:00:00Z,1,0.343,8.699999809,14,68,4603.13126,0,0
SKT,902,2016,2016-02-08T08:00:00Z,1,0.146,11,16,58,4849.801214,0,0
SKT,902,2016,2016-03-07T08:00:00Z,1,0.107,15,8,65,6549.124775,0,0
SKT,902,2016,2016-04-05T07:00:00Z,1,0.063,17,10,106,5617.552075,0,0
SKT,902,2016,2016-05-02T07:00:00Z,1,0.086,18.60000038,11,86,4965.263746,0,0
SKT,902,2017,2017-01-09T08:00:00Z,1,0.029,9.699999809,19,48,9126.788309,0,0
SKT,902,2017,2017-02-06T08:00:00Z,1,0.074,11.5,13,92,6559.996247,0,0
SKT,902,2017,2017-03-06T08:00:00Z,1,0.074,12.10000038,16,49,4216.631681,0,0
SKT,902,2017,2017-04-03T07:00:00Z,1,0.045,15.60000038,10,91,5415.867522,0,0
SKT,902,2017,2017-05-01T07:00:00Z,1,0.035,18.5,9,91,5673.034071,0,0
SKT,902,2018,2018-01-08T08:00:00Z,1,0.409,10.19999981,11,77,5268.165453,0,0
SKT,902,2018,2018-02-05T08:00:00Z,1,0.154,12.60000038,4,147,8230.454174,0,0
SKT,902,2018,2018-03-05T08:00:00Z,1,0.077,9.899999619,8,90,7763.35575,0,0
SKT,902,2018,2018-04-02T07:00:00Z,1,0.291,16.79999924,8,105,7577.416089,0,0
SKT,902,2018,2018-04-30T07:00:00Z,1,0.088,17.60000038,5,134,5857.849097,0,0
SKT,902,2019,2019-01-22T08:00:00Z,1,0.227,10.30000019,15,64,7402.722777,0,0
SKT,902,2019,2019-02-19T08:00:00Z,1,0.125,9.100000381,10,96,7508.813351,0,0
SKT,902,2019,2019-03-18T07:00:00Z,1,0.133,14.19999981,8,200,5253.545197,0,0
SKT,902,2019,2019-04-15T07:00:00Z,1,0.083,16.60000038,5,140,7109.567908,0,0
SKT,902,2019,2019-05-14T07:00:00Z,1,0.072,20.10000038,6,157,6689.704156,0,0
SKT,902,2020,2020-01-13T08:00:00Z,1,0.113,9.399999619,6,108,8691.179666,0,0
SKT,902,2020,2020-02-10T08:00:00Z,1,0.119,9.600000381,84,23,5713.146054,0,0
SKT,902,2020,2020-03-09T07:00:00Z,1,0.127,13.5,6,152,4228.25291,0,0
SKT,914,2002,2002-01-07T08:00:00Z,1,0.197,11.39999962,NA,49,5878.092528,9,0
SKT,914,2002,2002-02-04T08:00:00Z,1,0.116,8.399999619,NA,55,7303.005136,0,0
SKT,914,2002,2002-03-04T08:00:00Z,1,0.369,12.80000019,NA,76,5593.184982,0,0
SKT,914,2003,2003-02-18T08:00:00Z,1,0.106,11.19999981,NA,71,7902.06074,1,0
SKT,914,2003,2003-03-17T08:00:00Z,1,0.122,14.5,NA,103,6452.40616,0,0
SKT,914,2003,2003-04-16T07:00:00Z,1,0.169,15.69999981,NA,71,6820.161822,0,0
SKT,914,2003,2003-05-13T07:00:00Z,1,0.192,18.39999962,NA,85,6718.19491,0,0
SKT,914,2004,2004-01-12T08:00:00Z,1,0.088,9.300000191,NA,58,5290.658154,4,0
SKT,914,2004,2004-02-11T08:00:00Z,1,0.13,9.699999809,NA,82,6345.190952,0,0
SKT,914,2004,2004-03-10T08:00:00Z,1,0.126,14.10000038,NA,57,8571.218594,0,0
SKT,914,2004,2004-04-05T07:00:00Z,1,0.138,16,NA,108,5164.32415,0,0
SKT,914,2004,2004-05-03T07:00:00Z,1,0.17,20.89999962,NA,45,8141.233127,0,0
SKT,914,2005,2005-01-25T08:00:00Z,1,0.14,8.5,NA,55,5792.620264,0,0
SKT,914,2005,2005-02-22T08:00:00Z,1,0.247,13.10000038,NA,87,6370.68268,0,0
SKT,914,2005,2005-03-22T08:00:00Z,1,0.279,14.80000019,NA,97,7771.977952,0,0
SKT,914,2005,2005-04-19T07:00:00Z,1,0.124,15.5,NA,110,8096.997482,0,0
SKT,914,2006,2006-01-17T08:00:00Z,1,0.105,10.19999981,NA,84,6517.634993,0,0
SKT,914,2006,2006-02-14T08:00:00Z,1,0.13,12.69999981,NA,80,6222.98061,1,0
SKT,914,2006,2006-03-14T08:00:00Z,1,0.106,11.19999981,NA,115,5930.950375,0,0
SKT,914,2006,2006-04-10T07:00:00Z,1,0.062,14.60000038,NA,38,6087.274647,0,0
SKT,914,2006,2006-05-08T07:00:00Z,1,0.019,18.20000076,NA,79,5270.789601,0,0
SKT,914,2007,2007-01-08T08:00:00Z,1,0.229,7.699999809,NA,123,5694.402137,0,0
SKT,914,2007,2007-02-05T08:00:00Z,1,0.207,8.699999809,NA,128,6225.22988,0,0
SKT,914,2007,2007-03-05T08:00:00Z,1,0.233,12.60000038,NA,125,4528.905346,0,0
SKT,914,2007,2007-04-02T07:00:00Z,1,0.208,16.60000038,NA,141,1465.39947,0,0
SKT,914,2007,2007-04-30T07:00:00Z,1,0.198,19.70000076,NA,NA,1360.808411,0,0
SKT,914,2008,2008-01-07T08:00:00Z,1,0.136,7.800000191,NA,100,6017.547274,0,0
SKT,914,2008,2008-02-05T08:00:00Z,1,0.115,7.900000095,NA,39,5177.81977,0,0
SKT,914,2008,2008-03-11T07:00:00Z,1,0.216,14,NA,63,5348.014541,0,0
SKT,914,2008,2008-04-07T07:00:00Z,1,0.251,15.39999962,NA,141,5287.659127,0,0
SKT,914,2008,2008-05-05T07:00:00Z,1,0.202,18.60000038,NA,104,4702.099144,0,0
SKT,914,2009,2009-01-12T08:00:00Z,1,0.302,8,NA,132,5446.982426,0,0
SKT,914,2009,2009-02-09T08:00:00Z,1,0.313,10.69999981,NA,141,4790.945313,0,0
SKT,914,2009,2009-03-16T07:00:00Z,1,0.193,13.60000038,NA,104,5324.397205,0,0
SKT,914,2009,2009-04-13T07:00:00Z,1,0.136,16.5,NA,147,5274.163506,0,0
SKT,914,2009,2009-05-13T07:00:00Z,1,0.205,20,NA,170,5630.297939,0,0
SKT,914,2010,2010-01-11T08:00:00Z,1,0.263,8.899999619,2,200,4176.894576,0,0
SKT,914,2010,2010-02-08T08:00:00Z,1,0.167,10.89999962,14,91,4420.190625,0,0
SKT,914,2010,2010-03-08T08:00:00Z,1,0.197,13,5,133,4768.077734,0,0
SKT,914,2010,2010-04-05T07:00:00Z,1,0.171,14.19999981,3,178,7302.630258,0,0
SKT,914,2010,2010-05-03T07:00:00Z,1,0.211,17.79999924,3,183,6066.656338,0,0
SKT,914,2011,2011-01-10T08:00:00Z,1,0.055,8.199999809,14,59,7582.289507,4,0
SKT,914,2011,2011-02-07T08:00:00Z,1,0.095,11.30000019,4,128,4011.198345,0,0
SKT,914,2011,2011-03-07T08:00:00Z,1,0.088,12.10000038,6,131,8505.614883,0,0
SKT,914,2011,2011-04-04T07:00:00Z,1,0.032,15.80000019,11,77,4871.16928,0,0
SKT,914,2011,2011-05-02T07:00:00Z,1,0.039,16.29999924,6,124,9264.368664,0,0
SKT,914,2012,2012-01-17T08:00:00Z,1,0.242,8.199999809,3,200,6624.475323,0,0
SKT,914,2012,2012-02-13T08:00:00Z,1,0.217,11.30000019,5,144,6225.22988,0,0
SKT,914,2012,2012-03-05T08:00:00Z,1,0.206,13.19999981,4,118,5947.445023,0,0
SKT,914,2012,2012-04-02T07:00:00Z,1,0.209,14,2,166,5127.211193,0,0
SKT,914,2012,2012-04-30T07:00:00Z,1,0.209,20.29999924,4,121,5469.850005,0,0
SKT,914,2013,2013-01-07T08:00:00Z,1,0.174,7.900000095,10,85,4788.321165,0,0
SKT,914,2013,2013-02-04T08:00:00Z,1,0.175,9.699999809,6,142,7548.175577,0,0
SKT,914,2013,2013-03-04T08:00:00Z,1,0.217,13,5,180,7500.191148,0,0
SKT,914,2013,2013-04-02T07:00:00Z,1,0.121,17.20000076,2,200,5339.017461,0,0
SKT,914,2013,2013-04-29T07:00:00Z,1,0.146,20.29999924,8,110,5960.565765,0,0
SKT,914,2014,2014-01-13T08:00:00Z,1,0.274,8.899999619,3,142,5607.055481,0,0
SKT,914,2014,2014-02-10T08:00:00Z,1,0.364,11.19999981,4,200,6917.630193,0,0
SKT,914,2014,2014-03-10T07:00:00Z,1,0.294,15.39999962,3,200,5854.85007,0,0
SKT,914,2014,2014-04-07T07:00:00Z,1,0.199,16.39999962,3,200,7439.085977,0,0
SKT,914,2014,2014-05-05T07:00:00Z,1,0.174,19.60000038,3,172,7523.058728,0,0
SKT,914,2015,2015-01-12T08:00:00Z,1,0.158,9.600000381,9,82,4665.361066,0,0
SKT,914,2015,2015-02-09T08:00:00Z,1,0.18,13.30000019,8,99,5224.304686,0,0
SKT,914,2015,2015-03-09T07:00:00Z,1,0.152,15.19999981,5,121,6882.391628,0,0
SKT,914,2015,2015-04-06T07:00:00Z,1,0.164,16.70000076,4,150,6432.537608,0,0
SKT,914,2015,2015-05-04T07:00:00Z,1,0.228,21.10000038,4,200,6446.033228,0,0
SKT,914,2016,2016-01-11T08:00:00Z,1,0.238,8.800000191,5,160,5912.581336,0,0
SKT,914,2016,2016-02-08T08:00:00Z,1,0.187,11.39999962,9,104,7368.608848,0,0
SKT,914,2016,2016-03-07T08:00:00Z,1,0.117,15.19999981,5,130,6778.175446,0,0
SKT,914,2016,2016-04-05T07:00:00Z,1,0.123,17.70000076,6,135,4916.154682,0,0
SKT,914,2016,2016-05-02T07:00:00Z,1,0.195,19.39999962,4,148,4496.665808,0,0
SKT,914,2017,2017-01-09T08:00:00Z,1,0.144,10.19999981,12,71,8302.055939,0,0
SKT,914,2017,2017-02-03T08:00:00Z,1,0.071,11.80000019,14,70,6868.521129,0,0
SKT,914,2017,2017-03-06T08:00:00Z,1,0.061,12.5,19,74,6036.66607,0,0
SKT,914,2017,2017-04-03T07:00:00Z,1,0.04,15.89999962,10,94,5278.287168,0,0
SKT,914,2017,2017-05-01T07:00:00Z,1,0.048,18.29999924,8,106,6865.522102,0,0
SKT,914,2018,2018-01-08T08:00:00Z,1,0.22,10.19999981,6,191,7695.502769,0,0
SKT,914,2018,2018-02-05T08:00:00Z,1,0.189,12.69999981,4,169,6294.957253,0,0
SKT,914,2018,2018-03-05T08:00:00Z,1,0.166,11,6,142,7227.654588,0,0
SKT,914,2018,2018-04-02T07:00:00Z,1,0.147,16.70000076,18,56,7413.219371,0,0
SKT,914,2018,2018-04-30T07:00:00Z,1,0.119,18.5,4,173,6364.684626,0,0
SKT,914,2019,2019-01-22T08:00:00Z,1,0.255,10.60000038,6,121,6916.505558,0,0
SKT,914,2019,2019-02-19T08:00:00Z,1,0.125,10.19999981,13,74,7514.436526,0,0
SKT,914,2019,2019-03-18T07:00:00Z,1,0.041,14.30000019,8,150,5405.370929,0,0
SKT,914,2019,2019-04-15T07:00:00Z,1,0.072,16.89999962,5,160,6604.231892,0,0
SKT,914,2019,2019-05-14T07:00:00Z,1,0.074,21.39999962,6,144,5269.290088,0,0
SKT,914,2020,2020-01-13T08:00:00Z,1,0.112,9.800000191,3,160,8323.049127,0,0
SKT,914,2020,2020-02-10T08:00:00Z,1,0.156,10.5,8,147,5678.657246,0,0
SKT,914,2020,2020-03-09T07:00:00Z,1,0.186,14.39999962,3,200,3663.311236,0,0
SKT,915,2002,2002-01-07T08:00:00Z,1,0.156,10.39999962,NA,65,7241.899965,4,0
SKT,915,2002,2002-02-04T08:00:00Z,1,0.102,8.300000191,NA,70,6320.448981,0,0
SKT,915,2002,2002-03-04T08:00:00Z,1,0.123,12.39999962,NA,23,3046.63635,0,0
SKT,915,2003,2003-02-18T08:00:00Z,1,0.066,10.89999962,NA,72,6029.168503,0,0
SKT,915,2003,2003-03-17T08:00:00Z,1,0.067,14.19999981,NA,89,7442.459883,0,0
SKT,915,2003,2003-04-16T07:00:00Z,1,0.069,15.10000038,NA,91,5467.600735,0,0
SKT,915,2003,2003-05-13T07:00:00Z,1,0.138,18.29999924,NA,81,6157.751777,0,0
SKT,915,2004,2004-01-12T08:00:00Z,1,0.049,9.100000381,NA,68,5094.221898,0,0
SKT,915,2004,2004-02-11T08:00:00Z,1,0.088,9.600000381,NA,62,6111.266862,0,0
SKT,915,2004,2004-03-10T08:00:00Z,1,0.056,14.10000038,NA,40,8267.192253,0,0
SKT,915,2004,2004-04-05T07:00:00Z,1,0.049,15.5,NA,72,4813.812892,0,0
SKT,915,2004,2004-05-03T07:00:00Z,1,0.087,20.89999962,NA,40,8505.240005,0,0
SKT,915,2005,2005-01-25T08:00:00Z,1,0.1,8.199999809,NA,68,5926.076957,0,0
SKT,915,2005,2005-02-22T08:00:00Z,1,0.131,12.5,NA,111,6110.891983,0,0
SKT,915,2005,2005-03-22T08:00:00Z,1,0.144,15,NA,99,8345.916706,0,0
SKT,915,2005,2005-04-19T07:00:00Z,1,0.127,15.80000019,NA,112,7070.580559,0,0
SKT,915,2006,2006-01-17T08:00:00Z,1,0.128,10.19999981,NA,88,6183.618383,0,0
SKT,915,2006,2006-02-14T08:00:00Z,1,0.086,12.5,NA,98,6053.535596,0,0
SKT,915,2006,2006-03-14T08:00:00Z,1,0.116,11.39999962,NA,115,5487.844166,0,0
SKT,915,2006,2006-04-10T07:00:00Z,1,0.051,14.69999981,NA,44,4980.25888,0,0
SKT,915,2006,2006-05-08T07:00:00Z,1,0.015,17.79999924,NA,83,7929.801738,0,0
SKT,915,2007,2007-01-08T08:00:00Z,1,0.336,7.5,NA,58,5625.049642,0,0
SKT,915,2007,2007-02-05T08:00:00Z,1,0.186,8.800000191,NA,130,5752.133402,0,0
SKT,915,2007,2007-03-05T08:00:00Z,1,0.107,12.10000038,NA,98,4214.757289,0,0
SKT,915,2007,2007-04-02T07:00:00Z,1,0.111,16.10000038,NA,102,242.5462925,0,0
SKT,915,2007,2007-04-30T07:00:00Z,1,0.127,19.60000038,NA,NA,1487.892171,0,0
SKT,915,2008,2008-01-07T08:00:00Z,1,0.213,7.599999905,NA,48,4934.148843,0,0
SKT,915,2008,2008-02-05T08:00:00Z,1,0.093,7.5,NA,47,5483.345625,0,0
SKT,915,2008,2008-03-11T07:00:00Z,1,0.123,14,NA,58,3789.64524,0,0
SKT,915,2008,2008-04-07T07:00:00Z,1,0.142,15.10000038,NA,76,5559.071052,0,0
SKT,915,2008,2008-05-05T07:00:00Z,1,0.165,18.60000038,NA,81,6508.263034,0,0
SKT,915,2009,2009-01-12T08:00:00Z,1,0.365,7.699999809,NA,141,5462.352438,0,0
SKT,915,2009,2009-02-09T08:00:00Z,1,0.377,10.5,NA,118,4975.76034,0,0
SKT,915,2009,2009-03-16T07:00:00Z,1,0.102,13.5,NA,84,6324.947521,0,0
SKT,915,2009,2009-04-13T07:00:00Z,1,0.093,16.29999924,NA,126,5369.007729,0,0
SKT,915,2009,2009-05-13T07:00:00Z,1,0.135,19.89999962,NA,148,4221.879978,0,0
SKT,915,2010,2010-01-11T08:00:00Z,1,0.423,8.699999809,2,200,4847.551944,0,0
SKT,915,2010,2010-02-08T08:00:00Z,1,0.158,11.10000038,13,97,6111.266862,0,0
SKT,915,2010,2010-03-08T08:00:00Z,1,0.112,12.80000019,6,140,4917.279317,0,0
SKT,915,2010,2010-04-05T07:00:00Z,1,0.121,13.89999962,3,198,7983.034463,0,0
SKT,915,2010,2010-05-03T07:00:00Z,1,0.192,17.79999924,5,158,7508.438472,0,0
SKT,915,2011,2011-01-10T08:00:00Z,1,0.056,8,7,109,5511.83638,0,0
SKT,915,2011,2011-02-07T08:00:00Z,1,0.081,11.10000038,5,95,5554.94739,0,0
SKT,915,2011,2011-03-07T08:00:00Z,1,0.093,11.80000019,6,128,10645.4205,0,0
SKT,915,2011,2011-04-04T07:00:00Z,1,0.028,15.69999981,12,71,8015.64888,0,0
SKT,915,2011,2011-05-02T07:00:00Z,1,0.034,15.89999962,9,80,6365.809261,0,0
SKT,915,2012,2012-01-17T08:00:00Z,1,0.344,8.199999809,3,169,7401.973021,0,0
SKT,915,2012,2012-02-13T08:00:00Z,1,0.227,11.30000019,14,66,5851.851044,0,0
SKT,915,2012,2012-03-05T08:00:00Z,1,0.125,13,8,62,5244.173238,0,0
SKT,915,2012,2012-04-02T07:00:00Z,1,0.15,14,5,120,5306.028166,0,0
SKT,915,2012,2012-04-30T07:00:00Z,1,0.174,20.29999924,4,126,6641.344849,0,0
SKT,915,2013,2013-01-07T08:00:00Z,1,0.125,7.599999905,13,72,5694.777015,0,0
SKT,915,2013,2013-02-04T08:00:00Z,1,0.113,9.800000191,7,123,8384.154298,0,0
SKT,915,2013,2013-03-04T08:00:00Z,1,0.112,13.30000019,6,140,5341.266731,0,0
SKT,915,2013,2013-04-02T07:00:00Z,1,0.097,17.20000076,4,180,6634.22216,0,0
SKT,915,2013,2013-04-29T07:00:00Z,1,0.101,20.20000076,8,120,8206.836838,0,0
SKT,915,2014,2014-01-13T08:00:00Z,1,0.382,8.899999619,5,147,7049.96225,0,0
SKT,915,2014,2014-02-10T08:00:00Z,1,0.444,11.5,6,100,6754.932989,0,0
SKT,915,2014,2014-03-10T07:00:00Z,1,0.251,15.39999962,3,125,9088.550717,0,0
SKT,915,2014,2014-04-07T07:00:00Z,1,0.163,16.29999924,5,139,7456.330381,0,0
SKT,915,2014,2014-05-05T07:00:00Z,1,0.171,20.10000038,3,158,8324.54864,0,0
SKT,915,2015,2015-02-09T08:00:00Z,1,0.218,13.30000019,8,81,5329.270624,0,0
SKT,915,2015,2015-03-09T07:00:00Z,1,0.149,15.19999981,9,95,4905.658088,0,0
SKT,915,2015,2015-04-06T07:00:00Z,1,0.197,16.29999924,6,128,4709.596711,0,0
SKT,915,2015,2015-05-04T07:00:00Z,1,0.295,21.10000038,10,83,6521.008898,0,0
SKT,915,2016,2016-01-11T08:00:00Z,1,0.323,8.800000191,9,88,5971.062359,0,0
SKT,915,2016,2016-02-08T08:00:00Z,1,0.203,11.30000019,15,61,5915.955241,0,0
SKT,915,2016,2016-03-07T08:00:00Z,1,0.115,15.10000038,8,78,5427.113873,0,0
SKT,915,2016,2016-04-05T07:00:00Z,1,0.094,17.79999924,9,98,5749.509254,0,0
SKT,915,2016,2016-05-02T07:00:00Z,1,0.114,19.20000076,6,135,6407.420758,0,0
SKT,915,2017,2017-01-09T08:00:00Z,1,0.051,9.899999619,14,61,9087.426082,0,0
SKT,915,2017,2017-02-06T08:00:00Z,1,0.097,11.69999981,14,82,6792.045945,0,0
SKT,915,2017,2017-03-06T08:00:00Z,1,0.048,12.69999981,23,54,4138.656984,0,0
SKT,915,2017,2017-04-03T07:00:00Z,1,0.037,15.30000019,9,77,6436.66127,0,0
SKT,915,2017,2017-05-01T07:00:00Z,1,0.035,17.70000076,11,80,6218.48207,0,0
SKT,915,2018,2018-01-08T08:00:00Z,1,0.305,10.19999981,6,172,7148.555256,0,0
SKT,915,2018,2018-02-05T08:00:00Z,1,0.158,12.89999962,4,165,6806.291323,0,0
SKT,915,2018,2018-03-05T08:00:00Z,1,0.088,10,6,99,7190.166753,0,0
SKT,915,2018,2018-04-02T07:00:00Z,1,0.126,16.79999924,7,124,7673.384946,0,0
SKT,915,2018,2018-04-30T07:00:00Z,1,0.126,18.70000076,5,135,6236.101352,0,0
SKT,915,2019,2019-01-22T08:00:00Z,1,0.256,10.60000038,8,101,7077.32837,0,0
SKT,915,2019,2019-02-19T08:00:00Z,1,0.158,9.5,9,93,7883.691701,0,0
SKT,915,2019,2019-03-18T07:00:00Z,1,0.105,14.30000019,7,134,6502.639859,0,0
SKT,915,2019,2019-04-15T07:00:00Z,1,0.073,15.60000038,6,125,6622.975809,0,0
SKT,915,2019,2019-05-14T07:00:00Z,1,0.044,19.29999924,9,107,7503.939932,0,0
SKT,915,2020,2020-01-13T08:00:00Z,1,0.109,9.600000381,4,119,8018.647907,0,0
SKT,915,2020,2020-02-10T08:00:00Z,1,0.13,9.800000191,19,64,5099.095317,0,0
SKT,915,2020,2020-03-09T07:00:00Z,1,0.149,14.10000038,6,130,4869.294888,0,0
SLS,901,2009,2009-01-05T08:00:00Z,1,0.418,7.699999809,NA,95,197.7863549,0,1
SLS,901,2009,2009-01-20T08:00:00Z,1,0.501,8.899999619,NA,111,177.3037543,0,18
SLS,901,2009,2009-02-02T08:00:00Z,1,0.364,9.600000381,NA,150,212.1937764,0,8
SLS,901,2009,2009-02-17T08:00:00Z,1,0.345,9.699999809,NA,88,205.4126436,0,24
SLS,901,2009,2009-03-02T08:00:00Z,1,0.126,12,NA,60,176.1702512,0,8
SLS,901,2010,2010-01-04T08:00:00Z,1,0.626,9,6,145,225.1694045,0,16
SLS,901,2010,2010-01-19T08:00:00Z,1,0.546,9.600000381,71,21,217.1255094,0,66
SLS,901,2010,2010-02-01T08:00:00Z,1,0.103,9.5,44,34,209.1015003,0,40
SLS,901,2010,2010-02-16T08:00:00Z,1,0.083,NA,22,46,189.8418899,0,8
SLS,901,2010,2010-03-01T08:00:00Z,1,0.091,12.39999962,16,62,208.6341788,0,4
SLS,901,2010,2010-03-23T07:00:00Z,1,0.093,14.19999981,8,102,213.4664817,0,6
SLS,901,2011,2011-01-19T08:00:00Z,1,0.038,8.600000381,10,94,194.1273272,0,1
SLS,901,2011,2011-01-31T08:00:00Z,1,0.049,9.199999809,9,86,192.4767876,0,33
SLS,901,2011,2011-02-14T08:00:00Z,1,0.056,10.5,8,124,198.4624796,0,6
SLS,901,2011,2011-02-28T08:00:00Z,1,0.058,9.100000381,10,88,185.4967946,0,4
SLS,901,2011,2011-03-22T07:00:00Z,1,0.023,10.60000038,19,54,188.907247,0,1
SLS,901,2012,2012-01-09T08:00:00Z,1,0.383,8.199999809,9,75,212.820186,0,1
SLS,901,2012,2012-01-23T08:00:00Z,1,0.517,8.5,25,28,186.0933752,0,120
SLS,901,2012,2012-02-06T08:00:00Z,1,0.227,9.899999619,10,110,224.2347615,0,16
SLS,901,2012,2012-02-21T08:00:00Z,1,0.15,10.69999981,8,117,169.5283205,0,20
SLS,901,2012,2012-03-05T08:00:00Z,1,0.128,12.10000038,6,157,185.0294731,0,3
SLS,901,2012,2012-03-19T07:00:00Z,1,0.11,11.19999981,7,139,164.049722,4,6
SLS,901,2013,2013-01-02T08:00:00Z,1,0.052,7.599999905,32,45,184.949929,0,4
SLS,901,2013,2013-01-14T08:00:00Z,1,0.072,6.5,21,54,180.7142068,0,6
SLS,901,2013,2013-01-28T08:00:00Z,1,0.086,7.900000095,12,83,204.6768609,0,51
SLS,901,2013,2013-02-11T08:00:00Z,1,0.084,10,9,89,206.7450069,0,39
SLS,901,2013,2013-02-25T08:00:00Z,1,0.089,10.10000038,6,124,198.2039613,0,8
SLS,901,2013,2013-03-18T07:00:00Z,1,0.099,14.30000019,5,188,225.0500883,0,4
SLS,901,2014,2014-01-06T08:00:00Z,1,0.741,8.300000191,6,129,170.6618236,0,4
SLS,901,2014,2014-01-21T08:00:00Z,1,0.678,9.100000381,6,133,189.1359362,0,14
SLS,901,2014,2014-02-03T08:00:00Z,1,0.829,10.10000038,7,115,195.917069,0,9
SLS,901,2014,2014-02-18T08:00:00Z,1,0.32,12.19999981,6,122,199.2082054,0,2
SLS,901,2014,2014-03-03T08:00:00Z,1,0.269,13.5,8,104,190.1004082,0,8
SLS,901,2014,2014-03-17T07:00:00Z,1,0.172,15,7,118,209.3103035,0,0
SLS,901,2015,2015-01-05T08:00:00Z,1,0.117,8.399999619,29,44,173.018317,0,0
SLS,901,2015,2015-01-20T08:00:00Z,1,0.157,9.600000381,14,62,215.2065084,0,0
SLS,901,2015,2015-02-02T08:00:00Z,1,0.271,11.10000038,11,94,231.642304,0,2
SLS,901,2015,2015-02-17T08:00:00Z,1,0.158,13.69999981,30,44,203.1356943,0,1
SLS,901,2015,2015-03-02T08:00:00Z,1,0.137,13.39999962,15,61,184.8107269,0,0
SLS,901,2015,2015-03-24T07:00:00Z,1,0.249,16.60000038,11,73,187.1871063,0,3
SLS,901,2016,2016-01-04T08:00:00Z,1,0.424,7.900000095,20,53,211.766227,0,4
SLS,901,2016,2016-01-19T08:00:00Z,1,0.319,10.30000019,23,36,217.3541986,0,0
SLS,901,2016,2016-02-01T08:00:00Z,1,0.1,10.39999962,44,34,210.1156873,0,2
SLS,901,2016,2016-02-16T08:00:00Z,1,0.086,12.69999981,22,48,190.0606362,0,2
SLS,901,2016,2016-02-29T08:00:00Z,1,0.093,14.30000019,10,94,195.0520272,0,0
SLS,901,2016,2016-03-14T07:00:00Z,1,0.055,13.10000038,24,50,176.955749,0,1
SLS,901,2017,2017-01-03T08:00:00Z,1,0.061,8.199999809,24,48,166.2570702,0,0
SLS,901,2017,2017-01-18T08:00:00Z,1,0.033,9.100000381,60,24,193.5705187,0,0
SLS,901,2017,2017-01-30T08:00:00Z,1,0.044,9.600000381,NA,42,214.9380472,0,0
SLS,901,2017,2017-02-13T08:00:00Z,1,0.019,11.80000019,75,23,94.77677132,0,0
SLS,901,2017,2017-02-27T08:00:00Z,1,0.028,10.69999981,34,33,198.5420237,0,0
SLS,901,2017,2017-03-13T07:00:00Z,1,0.047,13.60000038,14,61,139.9080937,0,0
SLS,901,2018,2018-01-02T08:00:00Z,1,0.409,9.300000191,7,99,187.3660804,0,0
SLS,901,2018,2018-01-16T08:00:00Z,1,0.237,10.60000038,6,111,173.7342137,0,2
SLS,901,2018,2018-01-29T08:00:00Z,1,0.15,11,6,121,163.9403489,0,1
SLS,901,2018,2018-02-12T08:00:00Z,1,0.118,11.5,9,71,187.3660804,0,0
SLS,901,2018,2018-02-26T08:00:00Z,1,0.106,10.60000038,7,147,187.3660804,0,0
SLS,901,2018,2018-03-19T07:00:00Z,1,0.06,12.39999962,5,172,168.2755012,1,0
SLS,901,2019,2019-01-14T08:00:00Z,1,0.303,9.399999619,12,86,190.5876157,0,0
SLS,901,2019,2019-01-28T08:00:00Z,1,0.099,11,30,57,183.5678506,0,0
SLS,901,2019,2019-02-25T08:00:00Z,1,0.021,9.600000381,29,59,185.4271935,0,0
SLS,901,2019,2019-03-11T07:00:00Z,1,0.044,11.10000038,20,63,138.6751605,0,0
