SurveySeason,Review_Region,Review_Stratum,SubRegion,StationCode,Year,Station_Surveys,Station_Tows,Station_Volume,Subregion_Surveys,Subregion_Tows,Subregion_Volume,Strata_Surveys,Strata_Tows,Strata_Volume,Region_Surveys,Region_Tows,Region_Volume
SLS,South,South,Old River,915,2016,6,6,1.0914044356600001,6,6,1.0914044356600001,54,54,9.99516108745,60,60,11.13505758288
SLS,South,South,Old River,915,2017,5,5,0.86777619775,5,5,0.86777619775,48,48,8.36877299874,54,54,9.45993880216
SLS,South,South,Old River,915,2018,6,6,1.04285271783,6,6,1.04285271783,53,53,9.16091271942,59,59,10.180091130440001
SLS,South,South,Old River,915,2019,6,6,1.08849113373,6,6,1.08849113373,52,52,9.53711644578,58,58,10.64471804473
SLS,South,South,Old River,915,2020,6,6,0.91343449967,6,6,0.91343449967,52,52,8.52297914083,58,58,9.47752798685
SLS,South,South,San Joaquin River at Prisoners Pt,815,2009,5,5,1.0212067850600002,10,10,1.9897752751800002,45,45,9.00996788461,50,50,9.97328646545
SLS,South,South,San Joaquin River at Prisoners Pt,815,2010,6,6,1.26830052657,12,12,2.58131476911,54,54,11.57114805847,60,60,12.825488599
SLS,South,South,San Joaquin River at Prisoners Pt,815,2011,5,5,0.97125310282,10,10,1.9775851449200001,45,45,8.98049680297,50,50,9.943656295650001
SLS,South,South,San Joaquin River at Prisoners Pt,815,2012,6,6,1.17813731189,12,12,2.34869805016,53,53,10.5001168503,59,59,11.609637450180001
SLS,South,South,San Joaquin River at Prisoners Pt,815,2013,6,6,1.23811354821,12,12,2.47453678472,54,54,11.15295500088,60,60,12.40378565888
SLS,South,South,San Joaquin River at Prisoners Pt,815,2014,6,6,1.14116920071,12,12,2.31687047515,54,54,10.74927873789,60,60,11.94042150686
SLS,South,South,San Joaquin River at Prisoners Pt,815,2015,6,6,1.23369885177,12,12,2.48183495406,54,54,11.12845542424,60,60,12.33980238953
SLS,South,South,San Joaquin River at Prisoners Pt,815,2016,6,6,1.10295821328,12,12,2.27378741282,54,54,9.99516108745,60,60,11.13505758288
SLS,South,South,San Joaquin River at Prisoners Pt,815,2017,6,6,1.11367677806,12,12,2.1271479013400003,48,48,8.36877299874,54,54,9.45993880216
SLS,South,South,San Joaquin River at Prisoners Pt,815,2018,6,6,1.02550216538,12,12,2.01559727215,53,53,9.16091271942,59,59,10.180091130440001
SLS,South,South,San Joaquin River at Prisoners Pt,815,2019,6,6,1.03352617445,12,12,2.1836838562,52,52,9.53711644578,58,58,10.64471804473
SLS,South,South,San Joaquin River at Prisoners Pt,815,2020,6,6,0.95059152804,12,12,2.01894806652,52,52,8.52297914083,58,58,9.47752798685
SLS,South,South,San Joaquin River at Prisoners Pt,906,2009,5,5,0.96856849012,10,10,1.9897752751800002,45,45,9.00996788461,50,50,9.97328646545
SLS,South,South,San Joaquin River at Prisoners Pt,906,2010,6,6,1.31301424254,12,12,2.58131476911,54,54,11.57114805847,60,60,12.825488599
SLS,South,South,San Joaquin River at Prisoners Pt,906,2011,5,5,1.0063320421,10,10,1.9775851449200001,45,45,8.98049680297,50,50,9.943656295650001
SLS,South,South,San Joaquin River at Prisoners Pt,906,2012,6,6,1.17056073827,12,12,2.34869805016,53,53,10.5001168503,59,59,11.609637450180001
SLS,South,South,San Joaquin River at Prisoners Pt,906,2013,6,6,1.23642323651,12,12,2.47453678472,54,54,11.15295500088,60,60,12.40378565888
SLS,South,South,San Joaquin River at Prisoners Pt,906,2014,6,6,1.1757012744400002,12,12,2.31687047515,54,54,10.74927873789,60,60,11.94042150686
SLS,South,South,San Joaquin River at Prisoners Pt,906,2015,6,6,1.2481361022900002,12,12,2.48183495406,54,54,11.12845542424,60,60,12.33980238953
SLS,South,South,San Joaquin River at Prisoners Pt,906,2016,6,6,1.17082919954,12,12,2.27378741282,54,54,9.99516108745,60,60,11.13505758288
SLS,South,South,San Joaquin River at Prisoners Pt,906,2017,6,6,1.01347112328,12,12,2.1271479013400003,48,48,8.36877299874,54,54,9.45993880216
SLS,South,South,San Joaquin River at Prisoners Pt,906,2018,6,6,0.99009510677,12,12,2.01559727215,53,53,9.16091271942,59,59,10.180091130440001
SLS,South,South,San Joaquin River at Prisoners Pt,906,2019,6,6,1.15015768175,12,12,2.1836838562,52,52,9.53711644578,58,58,10.64471804473
SLS,South,South,San Joaquin River at Prisoners Pt,906,2020,6,6,1.06835653848,12,12,2.01894806652,52,52,8.52297914083,58,58,9.47752798685
SLS,South,South,Mildred Island,914,2009,5,5,1.03395372388,5,5,1.03395372388,45,45,9.00996788461,50,50,9.97328646545
SLS,South,South,Mildred Island,914,2010,6,6,1.3346502323,6,6,1.3346502323,54,54,11.57114805847,60,60,12.825488599
SLS,South,South,Mildred Island,914,2011,5,5,1.02296669783,5,5,1.02296669783,45,45,8.98049680297,50,50,9.943656295650001
SLS,South,South,Mildred Island,914,2012,6,6,1.24494439608,6,6,1.24494439608,53,53,10.5001168503,59,59,11.609637450180001
SLS,South,South,Mildred Island,914,2013,6,6,1.2477682109200001,6,6,1.2477682109200001,54,54,11.15295500088,60,60,12.40378565888
SLS,South,South,Mildred Island,914,2014,6,6,1.25768139189,6,6,1.25768139189,54,54,10.74927873789,60,60,11.94042150686
SLS,South,South,Mildred Island,914,2015,6,6,1.25459905879,6,6,1.25459905879,54,54,11.12845542424,60,60,12.33980238953
SLS,South,South,Mildred Island,914,2016,6,6,1.10519539053,6,6,1.10519539053,54,54,9.99516108745,60,60,11.13505758288
SLS,South,South,Mildred Island,914,2017,5,5,0.91043171065,5,5,0.91043171065,48,48,8.36877299874,54,54,9.45993880216
SLS,South,South,Mildred Island,914,2018,6,6,1.04206722004,6,6,1.04206722004,53,53,9.16091271942,59,59,10.180091130440001
SLS,South,South,Mildred Island,914,2019,6,6,1.13472613023,6,6,1.13472613023,52,52,9.53711644578,58,58,10.64471804473
SLS,South,South,Mildred Island,914,2020,6,6,0.9384212838,6,6,0.9384212838,52,52,8.52297914083,58,58,9.47752798685
SLS,South,South,San Joaquin River near Stockton,910,2009,5,5,1.03356594649,10,10,2.03413104279,45,45,9.00996788461,50,50,9.97328646545
SLS,South,South,San Joaquin River near Stockton,910,2010,6,6,1.28691384129,12,12,2.60314961907,54,54,11.57114805847,60,60,12.825488599
SLS,South,South,San Joaquin River near Stockton,910,2011,5,5,0.9883749660400001,10,10,1.9880551344500001,45,45,8.98049680297,50,50,9.943656295650001
SLS,South,South,San Joaquin River near Stockton,910,2012,5,5,0.93496111632,11,11,2.15120998554,53,53,10.5001168503,59,59,11.609637450180001
SLS,South,South,San Joaquin River near Stockton,910,2013,6,6,1.2176210046,12,12,2.4855536398,54,54,11.15295500088,60,60,12.40378565888
SLS,South,South,San Joaquin River near Stockton,910,2014,6,6,1.20243802833,12,12,2.45556552164,54,54,10.74927873789,60,60,11.94042150686
SLS,South,South,San Joaquin River near Stockton,910,2015,6,6,1.25663737584,12,12,2.60166811058,54,54,11.12845542424,60,60,12.33980238953
SLS,South,South,San Joaquin River near Stockton,910,2016,6,6,1.1425512791,12,12,2.30951264775,54,54,9.99516108745,60,60,11.13505758288
SLS,South,South,San Joaquin River near Stockton,910,2017,5,5,0.8574155813300001,10,10,1.7175356613800001,48,48,8.36877299874,54,54,9.45993880216
SLS,South,South,San Joaquin River near Stockton,910,2018,6,6,1.03600198394,12,12,2.0608379676500004,53,53,9.16091271942,59,59,10.180091130440001
SLS,South,South,San Joaquin River near Stockton,910,2019,6,6,1.16996415767,12,12,2.28117506925,52,52,9.53711644578,58,58,10.64471804473
SLS,South,South,San Joaquin River near Stockton,910,2020,6,6,1.09097688623,12,12,2.14605950636,52,52,8.52297914083,58,58,9.47752798685
SLS,South,South,San Joaquin River near Stockton,912,2009,5,5,1.0005650963000001,10,10,2.03413104279,45,45,9.00996788461,50,50,9.97328646545
SLS,South,South,San Joaquin River near Stockton,912,2010,6,6,1.31623577778,12,12,2.60314961907,54,54,11.57114805847,60,60,12.825488599
SLS,South,South,San Joaquin River near Stockton,912,2011,5,5,0.9996801684100001,10,10,1.9880551344500001,45,45,8.98049680297,50,50,9.943656295650001
SLS,South,South,San Joaquin River near Stockton,912,2012,6,6,1.21624886922,11,11,2.15120998554,53,53,10.5001168503,59,59,11.609637450180001
SLS,South,South,San Joaquin River near Stockton,912,2013,6,6,1.2679326352000002,12,12,2.4855536398,54,54,11.15295500088,60,60,12.40378565888
SLS,South,South,San Joaquin River near Stockton,912,2014,6,6,1.25312749331,12,12,2.45556552164,54,54,10.74927873789,60,60,11.94042150686
SLS,South,South,San Joaquin River near Stockton,912,2015,6,6,1.3450307347400001,12,12,2.60166811058,54,54,11.12845542424,60,60,12.33980238953
SLS,South,South,San Joaquin River near Stockton,912,2016,6,6,1.16696136865,12,12,2.30951264775,54,54,9.99516108745,60,60,11.13505758288
SLS,South,South,San Joaquin River near Stockton,912,2017,5,5,0.86012008005,10,10,1.7175356613800001,48,48,8.36877299874,54,54,9.45993880216
SLS,South,South,San Joaquin River near Stockton,912,2018,6,6,1.02483598371,12,12,2.0608379676500004,53,53,9.16091271942,59,59,10.180091130440001
SLS,South,South,San Joaquin River near Stockton,912,2019,6,6,1.11121091158,12,12,2.28117506925,52,52,9.53711644578,58,58,10.64471804473
SLS,South,South,San Joaquin River near Stockton,912,2020,6,6,1.05508262013,12,12,2.14605950636,52,52,8.52297914083,58,58,9.47752798685
STN,Far West,Napa River*,Lower Napa River,342,2006,4,12,9.13454090087,10,28,19.89489722682,10,28,19.89489722682,22,59,41.65104960632
STN,Far West,Napa River*,Lower Napa River,340,2003,5,13,10.569882383060001,5,13,10.569882383060001,5,13,10.569882383060001,17,49,39.96477261854
STN,Far West,Napa River*,Lower Napa River,340,2004,6,16,11.25097588076,6,16,11.25097588076,6,16,11.25097588076,18,50,36.10292043358
STN,Far West,Napa River*,Lower Napa River,340,2005,6,13,8.97842193864,6,13,8.97842193864,6,13,8.97842193864,18,47,32.13536061582
STN,Far West,Napa River*,Lower Napa River,340,2006,6,16,10.760356325950001,10,28,19.89489722682,10,28,19.89489722682,22,59,41.65104960632
STN,Far West,Napa River*,Lower Napa River,340,2007,6,13,10.980660642490001,6,13,10.980660642490001,6,13,10.980660642490001,18,44,37.14442090205
STN,Far West,Napa River*,Lower Napa River,340,2008,6,15,12.47738462509,6,15,12.47738462509,6,15,12.47738462509,18,50,41.31454697524
STN,Far West,Napa River*,Lower Napa River,340,2009,6,15,13.05841623856,6,15,13.05841623856,6,15,13.05841623856,18,50,43.67851399527
STN,Far West,Napa River*,Lower Napa River,340,2010,6,14,13.58523264945,6,14,13.58523264945,6,14,13.58523264945,17,46,43.97533622328
STN,Far West,Napa River*,Lower Napa River,340,2011,6,18,16.10275602243,6,18,16.10275602243,6,18,16.10275602243,18,52,47.18148075872
STN,Far West,Napa River*,Lower Napa River,340,2012,6,18,16.80142741816,6,18,16.80142741816,6,18,16.80142741816,18,51,47.46260700489
STN,Far West,Napa River*,Lower Napa River,340,2013,5,15,13.17597593928,5,15,13.17597593928,5,15,13.17597593928,16,48,41.539776306490005
STN,Far West,Napa River*,Lower Napa River,340,2014,6,16,13.88705997371,6,16,13.88705997371,6,16,13.88705997371,18,51,44.397486061390005
STN,Far West,Napa River*,Lower Napa River,340,2015,6,15,13.59808573662,6,15,13.59808573662,6,15,13.59808573662,18,51,47.01142760853
STN,Far West,Napa River*,Lower Napa River,340,2016,6,16,14.53235702303,6,16,14.53235702303,6,16,14.53235702303,18,50,45.16350603226
STN,Far West,Napa River*,Lower Napa River,340,2017,6,18,14.875986911170001,6,18,14.875986911170001,6,18,14.875986911170001,18,54,46.447493403850004
STN,Far West,Napa River*,Lower Napa River,340,2018,6,16,14.79754704274,6,16,14.79754704274,6,16,14.79754704274,18,52,47.55618228438
STN,Far West,Napa River*,Lower Napa River,340,2019,6,18,16.149803927180002,6,18,16.149803927180002,6,18,16.149803927180002,18,51,46.66535523342
STN,Far West,Napa River*,Lower Napa River,340,2020,6,15,13.51740358507,6,15,13.51740358507,6,15,13.51740358507,18,48,42.67525246215
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2003,6,18,14.30808867026,6,18,14.30808867026,12,36,29.394890235480002,17,49,39.96477261854
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2004,6,18,13.62943765953,6,18,13.62943765953,12,34,24.85194455282,18,50,36.10292043358
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2005,6,18,12.212955380010001,6,18,12.212955380010001,12,34,23.15693867718,18,47,32.13536061582
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2006,6,15,10.28879617766,6,15,10.28879617766,12,31,21.7561523795,22,59,41.65104960632
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2007,6,17,14.53447918384,6,17,14.53447918384,12,31,26.16376025956,18,44,37.14442090205
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2008,6,18,14.436339256570001,6,18,14.436339256570001,12,35,28.837162350150003,18,50,41.31454697524
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2009,6,17,14.766315242140001,6,17,14.766315242140001,12,35,30.620097756710003,18,50,43.67851399527
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2010,5,15,13.82187360015,5,15,13.82187360015,11,32,30.39010357383,17,46,43.97533622328
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2011,6,18,16.714418824950002,6,18,16.714418824950002,12,34,31.078724736290003,18,52,47.18148075872
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2012,6,16,14.75758635428,6,16,14.75758635428,12,33,30.66117958673,18,51,47.46260700489
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2013,5,15,13.138938227030001,5,15,13.138938227030001,11,33,28.36380036721,16,48,41.539776306490005
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2014,6,18,15.87204110569,6,18,15.87204110569,12,35,30.510426087680003,18,51,44.397486061390005
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2015,6,18,16.61399657379,6,18,16.61399657379,12,36,33.41334187191,18,51,47.01142760853
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2016,6,17,15.249126846800001,6,17,15.249126846800001,12,34,30.63114900923,18,50,45.16350603226
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2017,6,18,15.77570301307,6,18,15.77570301307,12,36,31.57150649268,18,54,46.447493403850004
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2018,6,18,16.28802466522,6,18,16.28802466522,12,36,32.75863524164,18,52,47.55618228438
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2019,6,18,16.2837803436,6,18,16.2837803436,12,33,30.515551306240003,18,51,46.66535523342
STN,Far West,San Pablo Bay and Carquinez Strait,East San Pablo Bay,323,2020,6,18,15.73109759529,6,18,15.73109759529,12,33,29.15784887708,18,48,42.67525246215
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2003,6,18,15.08680156522,6,18,15.08680156522,12,36,29.394890235480002,17,49,39.96477261854
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2004,6,16,11.222506893290001,6,16,11.222506893290001,12,34,24.85194455282,18,50,36.10292043358
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2005,6,16,10.94398329717,6,16,10.94398329717,12,34,23.15693867718,18,47,32.13536061582
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2006,6,16,11.46735620184,6,16,11.46735620184,12,31,21.7561523795,22,59,41.65104960632
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2007,6,14,11.629281075720002,6,14,11.629281075720002,12,31,26.16376025956,18,44,37.14442090205
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2008,6,17,14.400823093580001,6,17,14.400823093580001,12,35,28.837162350150003,18,50,41.31454697524
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2009,6,18,15.85378251457,6,18,15.85378251457,12,35,30.620097756710003,18,50,43.67851399527
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2010,6,17,16.56822997368,6,17,16.56822997368,11,32,30.39010357383,17,46,43.97533622328
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2011,6,16,14.36430591134,6,16,14.36430591134,12,34,31.078724736290003,18,52,47.18148075872
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2012,6,17,15.90359323245,6,17,15.90359323245,12,33,30.66117958673,18,51,47.46260700489
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2013,6,18,15.22486214018,6,18,15.22486214018,11,33,28.36380036721,16,48,41.539776306490005
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2014,6,17,14.63838498199,6,17,14.63838498199,12,35,30.510426087680003,18,51,44.397486061390005
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2015,6,18,16.799345298120002,6,18,16.799345298120002,12,36,33.41334187191,18,51,47.01142760853
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2016,6,17,15.382022162430001,6,17,15.382022162430001,12,34,30.63114900923,18,50,45.16350603226
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2017,6,18,15.79580347961,6,18,15.79580347961,12,36,31.57150649268,18,54,46.447493403850004
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2018,6,18,16.47061057642,6,18,16.47061057642,12,36,32.75863524164,18,52,47.55618228438
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2019,6,15,14.23177096264,6,15,14.23177096264,12,33,30.515551306240003,18,51,46.66535523342
STN,Far West,San Pablo Bay and Carquinez Strait,Carquinez Strait,405,2020,6,15,13.42675128179,6,15,13.42675128179,12,33,29.15784887708,18,48,42.67525246215
STN,Suisun Bay and Marsh,Suisun and Honker Bays,West Suisun Bay,418,2003,6,18,15.85738618387,12,33,28.749593186160002,40,114,97.84294487891,58,168,143.65142763433
STN,Suisun Bay and Marsh,Suisun and Honker Bays,West Suisun Bay,418,2004,6,16,11.614826357750001,12,30,22.052093710570002,42,111,80.97160627633001,60,164,119.01846605264001
STN,Suisun Bay and Marsh,Suisun and Honker Bays,West Suisun Bay,418,2005,6,14,10.60123430597,12,28,20.70103804923,42,109,79.23123420828,60,163,117.98977863057
STN,Suisun Bay and Marsh,Suisun and Honker Bays,West Suisun Bay,418,2006,6,16,11.67837105974,12,30,21.562395093470002,42,108,77.13433912415,60,162,117.20225676621
STN,Suisun Bay and Marsh,Suisun and Honker Bays,West Suisun Bay,418,2007,6,17,14.09743417929,12,32,26.60757215424,42,104,85.43130719816,60,155,127.43155235965
STN,Suisun Bay and Marsh,Suisun and Honker Bays,West Suisun Bay,418,2008,6,18,15.50835079178,12,35,29.9368820982,42,116,98.41720960225,60,167,141.26631908774002
STN,Suisun Bay and Marsh,Suisun and Honker Bays,West Suisun Bay,418,2009,6,17,15.2351125773,12,31,27.63009329773,42,111,97.34984279636001,60,164,142.56860509122
STN,Suisun Bay and Marsh,Suisun and Honker Bays,West Suisun Bay,418,2010,6,16,15.55820155043,12,30,29.131582131960002,42,112,105.97222220816,60,166,158.97202725558
STN,Suisun Bay and Marsh,Suisun and Honker Bays,West Suisun Bay,418,2011,6,18,16.75337849416,12,35,32.35886819396,42,121,113.20114278319001,60,175,165.65298989316
STN,Suisun Bay and Marsh,Suisun and Honker Bays,West Suisun Bay,418,2012,6,17,16.490671002190002,12,33,31.574789835820003,42,118,113.73568706269,60,171,165.13942697714
